W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T,theta_xc,A,n
0.498536258715938,1.42498261929272,-0.589066512552163,391.559281070339,73.6357950736406,0.142236183502085,0.603395299376254,0.0994460241013047,282.860016411341,0.861278632830007,0.160317203398707,0.0382868148751002
0.499776148524051,1.43192333597775,-0.586574299203362,391.86884883364,73.5430339237531,0.142143720331512,0.631595720911502,0.0897858910663921,282.884967647238,0.841453375692343,0.157693054034399,0.0318190452908907
0.500658507456645,1.39176915642795,-0.588292213923431,391.456973378342,73.1227917845009,0.13898314412634,0.610009025832082,0.0865154250517076,282.90614662154,0.87488829433607,0.162425978658792,0.03371216460991
0.503867313247201,1.3188640087563,-0.591766855916469,391.144753266874,72.8746432275877,0.141739041677287,0.600153681755981,0.0889342748042621,282.945797959072,0.866574323724257,0.170230170228116,0.0362254084500023
0.502000949658748,1.32550232801198,-0.586680010962338,391.534223572937,73.0260643151723,0.143761531585057,0.604015240702682,0.0855976491126244,283.005607183971,0.883907262790553,0.166898778426346,0.0351046001915319
0.49499468108746,1.34342398405537,-0.590304211586387,391.74879746036,73.1951243581581,0.138188753732472,0.603005936946144,0.0796664306193653,282.993186320584,0.903493335777051,0.159856064274475,0.032971025725735
0.495838706304745,1.33920772831558,-0.58965893075848,391.730382852025,72.8999518675038,0.136548802865845,0.608679566240012,0.0811641764047844,283.062556227209,0.943679700718387,0.161391552217484,0.0322693192867792
0.493136311840118,1.3624067184753,-0.588379024384062,391.818009869084,73.0257323455045,0.137161532133765,0.60824143178586,0.0891124056715019,283.186295998448,0.915085171836458,0.159343762808049,0.0343168840926961
0.501041381342007,1.35794069822963,-0.58662319701604,392.121363709774,73.333890008148,0.14014254689868,0.612482758541379,0.0867881577042755,283.217093711787,0.936322768636076,0.163578810380982,0.0335802702831988
0.502959033680851,1.43375895875925,-0.586238499527133,392.199800939884,73.0167316577787,0.143216407762372,0.597988360520255,0.0890245517357686,283.158603379537,0.915658960984581,0.165166065980184,0.0368198990342831
0.501413969561399,1.45473454684738,-0.590698400936305,392.544392523597,73.306249836398,0.143745089509198,0.597106908313717,0.089401186792538,283.129255687383,0.891685652377178,0.163014279695371,0.0371366569615446
0.497781537676483,1.5143314977917,-0.591538355388566,393.43258197365,73.2653583354296,0.143644285268292,0.590262500133814,0.0888821744504397,283.083166480812,0.863050412364,0.159375369519488,0.0381130443318954
0.50269285364181,1.64808990288431,-0.593877043514487,392.9470741271,73.4589220324349,0.146571154055992,0.616439801695595,0.0862634956500889,283.120071119933,0.896486149164535,0.156106058063455,0.0337979649477286
0.49957924052308,1.58872956959995,-0.593112451581193,392.884522326471,73.6876438060177,0.145722972058697,0.63357684555032,0.0979660147038137,283.131668650284,0.873867424082332,0.154778404345074,0.0338664353262162
0.492506109857913,1.62383612670344,-0.594426275533726,392.65389292905,73.545126337434,0.145089539475332,0.693771589371348,0.0912467156104752,283.12314573467,0.893733456466686,0.145123373702885,0.0248865797043161
