Racc_inv,kt,eps_t,tc,bc,CO2ppm,RH,tw,bw,pSR,theta_xc,A,n
5.33316665167964e-11,1.44063807910039,9.95881697306576e-12,1.00738940134869,-0.538291448969369,387.257074071801,74.7486128268649,0.177130395228871,0.561165550310481,0.0656078469251052,0.909309686210304,2.14753996119877,0.0410444391680749
5.31913029994241e-11,1.43765545351541,9.95826693637071e-12,1.00747068475051,-0.539110137579779,387.54633794418,74.3106067172062,0.173827952317696,0.556992667053241,0.0675429649534647,0.880546640799545,2.16918391491775,0.0420539613951031
5.04253439186192e-11,1.44461444219492,9.87171248463869e-12,1.00793793522999,-0.542712464946483,387.490179702926,74.167876074291,0.175657215540436,0.583642182269423,0.068841741471026,0.900307929671159,2.13655159088264,0.0380055072474389
4.79774937795111e-11,1.51309803177866,9.694997185816e-12,1.00950029368125,-0.539628113593794,387.675538021933,74.0513413464189,0.177139681710459,0.560229012935199,0.0661982124128157,0.91995481373284,2.13030659736486,0.0414246269302907
4.80782330610784e-11,1.48370434674823,9.43652130433273e-12,1.00984256424312,-0.536371902552411,388.590695174349,74.1664170325924,0.175800164779864,0.529490534147187,0.0623029905464196,0.972208154168972,2.10032022419205,0.0458056160545044
5.2643974816959e-11,1.54735748549076,9.47265392415734e-12,1.01068882906165,-0.536433961596524,388.736169631538,74.2916249442289,0.173479493971948,0.508190785542688,0.0599080886227913,0.91123770816364,2.22174842199332,0.049101221896488
4.91466168813898e-11,1.51248185658259,9.87497579635048e-12,1.01606080575787,-0.537030267231512,389.049376460439,74.4024926191378,0.175653013365096,0.49147981170952,0.0607563043490021,0.946776400104149,2.13124013065303,0.0536899733436226
4.63663672639777e-11,1.48846796611861,9.83701743048517e-12,1.0130517531064,-0.534222228674171,389.04370191162,75.0753527316241,0.172647483902403,0.505559086332651,0.0631725439653734,1.07312883493122,2.02344864057687,0.0509220238390933
4.76856091547988e-11,1.50111377052343,9.6852137551374e-12,1.01833848919757,-0.53392332485355,388.951158898014,75.0568958627332,0.17704587454797,0.519109810854107,0.0634682532696589,1.06225139239137,2.0514968933699,0.0486451254013904
4.95367929830378e-11,1.49963484874088,9.62094189236716e-12,1.01746277973043,-0.530207943014591,388.986158613287,74.9183255773841,0.174827160373105,0.515869909431656,0.064110878815357,1.0697714048035,2.08515581660153,0.049293165410168
4.55318856237565e-11,1.52943096141242,9.33533717758961e-12,1.01777317109132,-0.528874014923514,388.911272304553,74.8679559016795,0.174513401656033,0.507672336217966,0.0687942375802826,1.07236345355093,2.02257142642424,0.0529571727757615
4.92527240881245e-11,1.53039022155436,9.32206527760205e-12,1.01981709974684,-0.528163121552413,388.952772515883,74.9845396560146,0.171212624043252,0.487258696834219,0.0659835225334606,1.08601089812543,2.08588414406149,0.0562682395318496
5.26465693433715e-11,1.59220092667226,9.12401389729574e-12,1.01575711324817,-0.527088519271821,388.982511033847,75.191355745861,0.167878746232802,0.481988049401204,0.0652174696144215,1.07418394556681,2.17346752077708,0.0567498596854336
